route_id,service_id,trip_id,trip_headsign
2-T1-N-sj2-1,TA+6s000#1+7,104L.2006.101.2.T.8.90669193,Lindfield
2-T1-N-sj2-1,TA+op400#1+7,104L.442.147.128.T.8.91688809,Lindfield
2-T1-N-sj2-1,TA+1s200#1+7,104L.442.147.2.T.8.91066544,Lindfield
2-T1-N-sj2-1,TA+tv100+7,104L.937.149.2.A.8.90926392,Lindfield
2-T1-N-sj2-1,TA+6p400#1+7,104M.2006.101.128.T.8.90669194,Penrith Via Central
2-T1-N-sj2-1,TA+6s000#1+7,104M.2006.101.2.T.8.90669194,Penrith Via Central
2-T1-N-sj2-1,TA+op400#1+7,104M.442.147.128.T.8.91688808,Penrith Via Central
2-T1-N-sj2-1,TA+1s200#1+7,104M.442.147.2.T.8.91064789,Penrith Via Central
2-T1-N-sj2-1,TA+tv100+7,104M.937.149.2.A.8.90924659,Penrith Via Central
2-T1-N-sj2-1,TA+6p400#1+7,104R.2006.101.128.T.8.90669197,Lindfield
2-T1-N-sj2-1,TA+6s000#1+7,104R.2006.101.2.T.8.90669197,Lindfield
2-T1-N-sj2-1,TA+op400#1+7,104R.442.147.128.T.8.91065643,Lindfield
2-T1-N-sj2-1,TA+1s200#1+7,104R.442.147.2.T.8.91065643,Lindfield
2-T1-N-sj2-1,TA+tv100+7,104R.937.149.2.A.8.90925489,Lindfield
2-T1-N-sj2-1,TA+6p400#1+7,104S.2006.101.128.T.8.90669198,Penrith Via Central
2-T1-N-sj2-1,TA+6s000#1+7,104S.2006.101.2.T.8.90669198,Penrith Via Central
2-T1-N-sj2-1,TA+op400#1+7,104S.442.147.128.T.8.91065644,Penrith Via Central
2-T1-N-sj2-1,TA+1s200#1+7,104S.442.147.2.T.8.91065644,Penrith Via Central
2-T1-N-sj2-1,TA+tv100+7,104S.937.149.2.A.8.90925490,Penrith Via Central
2-T1-N-sj2-1,TA+6p400#1+7,104V.2006.101.128.T.8.90669201,Lindfield
2-T1-N-sj2-1,TA+6s000#1+7,104V.2006.101.2.T.8.90669201,Lindfield
2-T1-N-sj2-1,TA+op400#1+7,104V.442.147.128.T.8.91064727,Lindfield
2-T1-N-sj2-1,TA+1s200#1+7,104V.442.147.2.T.8.91064727,Lindfield
2-T1-N-sj2-1,TA+tv100+7,104V.937.149.2.A.8.90924596,Lindfield
2-T1-N-sj2-1,TA+6p400#1+7,104W.2006.101.128.T.8.90669202,Penrith Via Central
2-T1-N-sj2-1,TA+6s000#1+7,104W.2006.101.2.T.8.90669202,Penrith Via Central
2-T1-N-sj2-1,TA+op400#1+7,104W.442.147.128.T.8.91066447,Penrith Via Central
2-T1-N-sj2-1,TA+1s200#1+7,104W.442.147.2.T.8.91066447,Penrith Via Central
2-T1-N-sj2-1,TA+tv100+7,104W.937.149.2.A.8.90926294,Penrith Via Central
2-T1-N-sj2-1,TA+72200#1+7,105C.1396.156.12.T.8.90985412,Penrith Via Gordon
2-T1-N-sj2-1,TA+l3300#1+7,105C.1396.156.16.T.8.90985412,Penrith Via Gordon
2-T1-N-sj2-1,TA+1m200#1+7,105C.1396.156.32.T.8.90985412,Penrith Via Gordon
