route_id,service_id,trip_id,trip_headsign
L1-5029,GCLR 26_27-43820,38495368-GCLR 26_27-43820,Queen Street (Southport)
L1-5029,GCLR 26_27-43820,38495370-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495371-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495373-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495374-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495376-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495377-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495379-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495380-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495382-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495383-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495385-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495386-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495388-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495389-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495391-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495392-GCLR 26_27-43820,Burleigh Heads
L1-5029,GCLR 26_27-43820,38495394-GCLR 26_27-43820,Helensvale
L1-5029,GCLR 26_27-43820,38495395-GCLR 26_27-43820,Griffith University (Southport)
L1-5029,GCLR 26_27-43938,38583310-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583312-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583313-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583315-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583316-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583318-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583319-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583321-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583322-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583324-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583325-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583327-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583328-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583330-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583331-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583333-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583334-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583336-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583337-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583339-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583340-GCLR 26_27-43938,Griffith University (Southport)
L1-5029,GCLR 26_27-43938,38583342-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583343-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583345-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583346-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583348-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583349-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583351-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583352-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583354-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583355-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583357-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583358-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583360-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583361-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583363-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583364-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583366-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583370-GCLR 26_27-43938,Helensvale
L1-5029,GCLR 26_27-43938,38583371-GCLR 26_27-43938,Burleigh Heads
L1-5029,GCLR 26_27-43938,38583373-GCLR 26_27-43938,Helensvale
